,id,datetime,visitor_id,device_type,revenue,tax
4285,4286,2019-08-26 00:00:00,77649724322981,4,580.1088055578067,0.19
4286,4287,2019-11-03 00:00:00,87202651546898,3,399.0714078534223,0.07
4287,4288,2019-08-15 00:00:00,25688316901658,1,827.6824958860001,0.19
4288,4289,2019-10-31 00:00:00,76840553912056,4,272.4591381550661,0.19
4289,4290,2019-08-08 00:00:00,40278915353239,1,150.56763231594005,0.19
4290,4291,2019-10-04 00:00:00,30114763799341,1,288.54606507188953,0.07
4291,4292,2019-09-21 00:00:00,88384800532784,2,393.33753387296736,0.07
4292,4293,2019-09-20 00:00:00,78111398856069,1,716.2448166870588,0.19
4293,4294,2019-10-23 00:00:00,91921550496997,2,271.6502304238747,0.19
4294,4295,2019-09-27 00:00:00,98879848842761,1,444.2177636191863,0.19
4295,4296,2019-11-04 00:00:00,3958008038011,4,205.46839810876358,0.07
4296,4297,2019-09-27 00:00:00,88311638359096,2,604.4111406254596,0.19
4297,4298,2019-10-30 00:00:00,87098751664980,2,475.3627947058381,0.19
4298,4299,2019-09-25 00:00:00,49911165575624,2,561.2402405142567,0.07
4299,4300,2019-11-02 00:00:00,51919829014147,3,484.7950979287677,0.07
4300,4301,2019-09-20 00:00:00,72956849104829,2,622.5726011284304,0.07
4301,4302,2019-08-28 00:00:00,54455391994212,2,785.3795317736241,0.07
4302,4303,2019-11-04 00:00:00,55815790774125,1,508.07744816685147,0.19
4303,4304,2019-10-14 00:00:00,7157110154421,3,745.3213946018743,0.19
4304,4305,2019-10-29 00:00:00,71136360758021,2,330.9166439513174,0.19
4305,4306,2019-10-02 00:00:00,3532092051457,1,354.6540755703772,0.19
4306,4307,2019-09-09 00:00:00,20115197828000,1,515.9157298805028,0.19
4307,4308,2019-10-31 00:00:00,30861900658832,4,280.1077390298022,0.07
4308,4309,2019-09-01 00:00:00,61881821327617,2,898.6012185306247,0.07
4309,4310,2019-10-29 00:00:00,57600634861198,4,579.6522868381784,0.07
4310,4311,2019-10-17 00:00:00,47593740832808,1,748.9639967146469,0.07
4311,4312,2019-10-30 00:00:00,8950700039564,3,656.753745181458,0.07
4312,4313,2019-09-22 00:00:00,36261573137616,4,800.7507379819332,0.07
4313,4314,2019-09-26 00:00:00,72257448527137,4,730.9046928310993,0.07
4314,4315,2019-08-06 00:00:00,7495525711587,4,53.59904867369634,0.07
4315,4316,2019-09-13 00:00:00,44719894948819,1,698.919786919106,0.07
4316,4317,2019-10-01 00:00:00,43255895903089,4,596.5077420720407,0.19
4317,4318,2019-08-13 00:00:00,71758854623416,1,126.02459832502127,0.19
4318,4319,2019-10-01 00:00:00,68129042008650,1,229.5767957252467,0.19
4319,4320,2019-10-12 00:00:00,88706797884733,3,645.4566950970296,0.19
4320,4321,2019-09-23 00:00:00,56764668774256,3,677.1708927485935,0.19
4321,4322,2019-09-28 00:00:00,75681321509029,1,212.38246374199773,0.19
4322,4323,2019-09-07 00:00:00,63633733774111,3,99.67694531938645,0.07
4323,4324,2019-10-21 00:00:00,76578744165415,4,514.4810228182696,0.19
4324,4325,2019-10-28 00:00:00,20644714563307,2,81.45726822649614,0.07
4325,4326,2019-08-28 00:00:00,2257738837215,1,289.714275605421,0.07
4326,4327,2019-08-31 00:00:00,68089608114816,3,850.4690384001152,0.07
4327,4328,2019-10-28 00:00:00,79892169389532,4,143.6015983662602,0.19
4328,4329,2019-09-01 00:00:00,67598852374867,3,345.37007401750657,0.07
4329,4330,2019-09-25 00:00:00,72091755282802,1,101.29687726619599,0.07
4330,4331,2019-08-16 00:00:00,52092119126367,1,243.54579887434323,0.07
4331,4332,2019-08-20 00:00:00,76599868218349,3,117.72673979260666,0.19
4332,4333,2019-08-11 00:00:00,59238814497747,4,619.7464183285742,0.19
4333,4334,2019-09-25 00:00:00,41037101892968,2,234.16592398253275,0.07
4334,4335,2019-09-19 00:00:00,12718815573815,3,893.2304326934529,0.19
4335,4336,2019-09-30 00:00:00,53761298149275,3,576.2051587309401,0.19
4336,4337,2019-09-07 00:00:00,71065434968695,4,41.11346444573754,0.19
4337,4338,2019-08-22 00:00:00,83577995191748,1,75.4936854036903,0.19
4338,4339,2019-09-24 00:00:00,34218834799373,3,382.6449428037284,0.19
4339,4340,2019-08-24 00:00:00,87847704838265,4,404.9980661143435,0.07
4340,4341,2019-11-03 00:00:00,50858910942896,4,450.7529303449809,0.07
4341,4342,2019-10-26 00:00:00,80837077263342,3,258.016937966374,0.07
4342,4343,2019-08-17 00:00:00,1704787408660,4,625.574885648855,0.19
4343,4344,2019-09-24 00:00:00,35054274309477,3,160.70778757499858,0.19
4344,4345,2019-10-12 00:00:00,62743350416895,3,356.3662720522594,0.07
4345,4346,2019-09-06 00:00:00,85816400839790,2,232.98145528411484,0.07
4346,4347,2019-10-18 00:00:00,90056560307925,4,885.1191213984013,0.07
4347,4348,2019-09-17 00:00:00,41565455417988,2,751.1224764237517,0.07
4348,4349,2019-10-22 00:00:00,54404998375668,4,538.1039250462959,0.19
4349,4350,2019-09-14 00:00:00,23215036526708,2,219.50239333509086,0.19
4350,4351,2019-09-25 00:00:00,18151304632325,4,371.62193626451995,0.07
4351,4352,2019-09-04 00:00:00,66395839984008,3,684.9937697623762,0.07
4352,4353,2019-08-25 00:00:00,99488002305818,2,541.6208724528108,0.19
4353,4354,2019-08-26 00:00:00,72166646925123,2,466.2836999693175,0.07
4354,4355,2019-10-21 00:00:00,83041563299879,3,801.7048560627484,0.07
4355,4356,2019-09-06 00:00:00,733291276795,1,216.47275666066074,0.19
4356,4357,2019-08-22 00:00:00,55643517946538,2,228.70565000101288,0.07
4357,4358,2019-11-01 00:00:00,38006618621394,1,502.26179231534024,0.19
4358,4359,2019-10-05 00:00:00,32601418339961,4,248.97712287549754,0.19
4359,4360,2019-09-06 00:00:00,72484446750393,4,893.7953209949603,0.07
4360,4361,2019-08-11 00:00:00,23766433170281,3,116.69579280655114,0.19
4361,4362,2019-08-29 00:00:00,9506441220753,3,776.5420018583268,0.19
4362,4363,2019-10-03 00:00:00,97964333930801,4,735.3567436662968,0.19
4363,4364,2019-10-04 00:00:00,86456215998914,3,589.5329733315638,0.19
4364,4365,2019-08-18 00:00:00,77802420173966,3,508.2803602853755,0.07
4365,4366,2019-08-06 00:00:00,85906918792662,1,864.9856641835753,0.19
4366,4367,2019-09-18 00:00:00,16585642840518,3,236.30781397119674,0.19
4367,4368,2019-09-20 00:00:00,27648996220136,3,360.4588222017693,0.07
4368,4369,2019-09-07 00:00:00,36255810718064,2,16.849226509091952,0.19
4369,4370,2019-10-28 00:00:00,35601601087149,2,667.9086862788337,0.19
4370,4371,2019-10-20 00:00:00,41192428208993,2,605.9210000672633,0.07
4371,4372,2019-08-21 00:00:00,62060234511439,4,646.7826157544193,0.19
4372,4373,2019-10-08 00:00:00,14434468476221,1,746.4975759923076,0.07
4373,4374,2019-10-24 00:00:00,44920072563353,2,885.2654347454513,0.19
4374,4375,2019-10-04 00:00:00,1798609587441,2,569.6393278490002,0.19
4375,4376,2019-10-09 00:00:00,19866562642681,4,244.57706055435935,0.07
4376,4377,2019-10-06 00:00:00,20104247976544,1,325.81641345193367,0.07
4377,4378,2019-10-29 00:00:00,92972902674238,1,149.65491857391427,0.07
4378,4379,2019-09-14 00:00:00,65879628777649,1,809.8551119833119,0.19
4379,4380,2019-10-31 00:00:00,67278491283093,4,443.0476904495534,0.07
4380,4381,2019-09-23 00:00:00,78330295206033,2,420.0013580391959,0.07
4381,4382,2019-10-24 00:00:00,25606605491398,4,800.6194070825454,0.19
4382,4383,2019-09-18 00:00:00,95561917458333,4,226.9132278528064,0.19
4383,4384,2019-09-19 00:00:00,62557525988426,2,118.28395783951919,0.07
4384,4385,2019-10-31 00:00:00,80458307067286,2,518.5224183477677,0.07
4385,4386,2019-09-21 00:00:00,55798021439924,1,104.28648308919837,0.19
4386,4387,2019-10-25 00:00:00,58342887421824,1,835.1970622951101,0.19
4387,4388,2019-10-28 00:00:00,52511527846549,4,442.94686045148353,0.19
4388,4389,2019-10-31 00:00:00,25448430612017,3,535.8740097124069,0.19
4389,4390,2019-10-28 00:00:00,40278915353239,2,226.9781628286277,0.07
4390,4391,2019-10-02 00:00:00,29913695286661,1,284.67406402869335,0.19
4391,4392,2019-11-02 00:00:00,27460293530857,2,512.5309581987943,0.19
4392,4393,2019-08-10 00:00:00,28842110050527,1,365.96623192168664,0.19
4393,4394,2019-08-17 00:00:00,39721335774893,4,279.4655507220506,0.19
4394,4395,2019-09-12 00:00:00,37143879239083,4,80.93449447524274,0.19
4395,4396,2019-09-11 00:00:00,7280108930248,2,894.7169735402272,0.07
4396,4397,2019-10-30 00:00:00,49649841743205,3,154.0981695381562,0.07
4397,4398,2019-10-13 00:00:00,35072319754081,2,572.445742249059,0.07
4398,4399,2019-09-29 00:00:00,53801265022167,1,17.019019993399834,0.19
4399,4400,2019-09-30 00:00:00,70305135646581,3,907.4583505896298,0.07
4400,4401,2019-09-15 00:00:00,23215036526708,1,40.6419939977359,0.19
4401,4402,2019-10-02 00:00:00,60963276575017,2,470.6928972669779,0.19
4402,4403,2019-08-06 00:00:00,30073630645479,4,327.88536606476276,0.19
4403,4404,2019-08-14 00:00:00,85628533535416,4,785.6335569674237,0.07
4404,4405,2019-09-05 00:00:00,10491952450672,1,410.5335341945054,0.07
4405,4406,2019-10-11 00:00:00,85957393682873,2,714.8225265042856,0.07
4406,4407,2019-08-09 00:00:00,32141996662290,1,202.52397096778324,0.19
4407,4408,2019-09-05 00:00:00,24541470705257,4,823.5509712248687,0.07
4408,4409,2019-09-28 00:00:00,24415201533027,1,43.205140087205365,0.07
4409,4410,2019-08-30 00:00:00,82420281933035,2,267.41395781838213,0.07
4410,4411,2019-08-11 00:00:00,61057579354317,1,862.0599158688805,0.07
4411,4412,2019-10-31 00:00:00,694410690887,2,100.66909422426828,0.19
4412,4413,2019-09-23 00:00:00,48356225252106,1,12.502816901192023,0.07
4413,4414,2019-10-05 00:00:00,55205486927962,4,818.5223282711402,0.19
4414,4415,2019-08-10 00:00:00,92132715152910,1,771.3094094227843,0.19
4415,4416,2019-08-25 00:00:00,26879060198295,3,736.3276847018952,0.07
4416,4417,2019-08-31 00:00:00,30570536871046,3,795.4866324179893,0.07
4417,4418,2019-10-12 00:00:00,66347187934349,1,113.58771363853097,0.07
4418,4419,2019-10-14 00:00:00,85880882078268,3,343.59658858399456,0.07
4419,4420,2019-11-03 00:00:00,13338811947619,4,581.4875820230407,0.19
4420,4421,2019-10-29 00:00:00,76995688239711,1,15.274390981977156,0.07
4421,4422,2019-08-07 00:00:00,84638547230665,3,550.6780473592546,0.07
4422,4423,2019-09-07 00:00:00,9975065359705,2,828.2746217806096,0.07
4423,4424,2019-09-08 00:00:00,67364859107932,1,60.14549004312101,0.19
4424,4425,2019-08-11 00:00:00,75213475809177,4,820.6183730034429,0.07
4425,4426,2019-10-22 00:00:00,20227965278308,1,808.6149772965164,0.07
4426,4427,2019-10-27 00:00:00,90406081566701,1,170.2285386272053,0.19
4427,4428,2019-09-09 00:00:00,1509015363444,2,27.699514166906468,0.19
4428,4429,2019-08-11 00:00:00,79231263258978,1,284.5819339916344,0.19
4429,4430,2019-10-20 00:00:00,28562397913188,4,244.0349803241317,0.07
4430,4431,2019-09-21 00:00:00,29705131901267,3,203.02965723762603,0.19
4431,4432,2019-08-10 00:00:00,44656592344668,4,589.2353764971344,0.19
4432,4433,2019-08-21 00:00:00,76357038085878,4,115.33120501656443,0.19
4433,4434,2019-08-31 00:00:00,96182627414362,1,414.0249986538853,0.07
4434,4435,2019-09-03 00:00:00,95544654123292,2,364.6106887807519,0.19
4435,4436,2019-08-26 00:00:00,42673434908598,2,657.0380178791394,0.19
4436,4437,2019-09-09 00:00:00,6656495868477,3,522.1499120932211,0.07
4437,4438,2019-09-12 00:00:00,92264045611970,4,14.944211476016465,0.07
4438,4439,2019-09-28 00:00:00,47619165253149,2,361.64775581602873,0.19
4439,4440,2019-08-12 00:00:00,82867093091181,1,580.0344426550529,0.07
4440,4441,2019-08-13 00:00:00,65766515239497,3,334.0921271269683,0.19
4441,4442,2019-10-13 00:00:00,83710235282742,2,397.3378392358277,0.07
4442,4443,2019-08-13 00:00:00,48968285889742,3,393.2965509760194,0.07
4443,4444,2019-09-30 00:00:00,53755324560267,4,486.09410496323903,0.19
4444,4445,2019-10-20 00:00:00,17290469092080,1,358.9359048574459,0.07
4445,4446,2019-09-06 00:00:00,98250703570948,1,612.3524248748901,0.19
4446,4447,2019-10-29 00:00:00,26182756947976,1,236.7747095156996,0.07
4447,4448,2019-09-04 00:00:00,91214843931207,2,442.83194585837856,0.19
4448,4449,2019-08-29 00:00:00,58232571788520,2,1.3353036072288007,0.07
4449,4450,2019-09-13 00:00:00,7039567022771,4,687.9697291894919,0.19
4450,4451,2019-10-10 00:00:00,73464789100201,4,659.5077463803506,0.07
4451,4452,2019-09-14 00:00:00,6152832976725,4,864.182828995326,0.19
4452,4453,2019-10-12 00:00:00,22518321451535,4,444.7674646947502,0.19
4453,4454,2019-08-29 00:00:00,47711898936813,2,635.5533589253104,0.07
4454,4455,2019-09-29 00:00:00,25324464875669,4,647.322285666414,0.07
4455,4456,2019-11-04 00:00:00,37142599758627,1,577.1525542432454,0.07
4456,4457,2019-09-09 00:00:00,76741580003571,2,43.213150707549545,0.19
4457,4458,2019-08-21 00:00:00,9971503814033,3,597.9387688647656,0.07
4458,4459,2019-09-12 00:00:00,11270538647630,1,288.74187803109993,0.07
4459,4460,2019-11-03 00:00:00,87202651546898,4,491.88088639831483,0.07
4460,4461,2019-10-18 00:00:00,87554666036875,1,718.4639231747012,0.07
4461,4462,2019-08-07 00:00:00,68742283062089,3,366.86670859157977,0.07
4462,4463,2019-08-26 00:00:00,52396940987415,4,699.9203561907989,0.07
4463,4464,2019-09-17 00:00:00,15844317367520,1,388.89834812892525,0.19
4464,4465,2019-09-04 00:00:00,95373256043527,3,563.0507447877682,0.19
4465,4466,2019-10-10 00:00:00,54364585535540,4,517.2597720507026,0.07
4466,4467,2019-09-13 00:00:00,78735032740821,2,677.6232865132552,0.07
4467,4468,2019-10-12 00:00:00,58453778948271,4,682.9135054659188,0.19
4468,4469,2019-10-26 00:00:00,13268642298801,2,435.6845019902512,0.19
4469,4470,2019-09-02 00:00:00,27347371369033,4,350.89685826119467,0.19
4470,4471,2019-08-25 00:00:00,89295200882841,1,203.44811467356706,0.19
4471,4472,2019-09-05 00:00:00,25873294067381,3,320.0675878330399,0.07
4472,4473,2019-10-17 00:00:00,22394130281788,3,181.22170142926626,0.07
4473,4474,2019-08-30 00:00:00,62376855740939,1,335.73588243146145,0.07
4474,4475,2019-09-20 00:00:00,21433967516584,1,636.1760056305454,0.19
4475,4476,2019-09-04 00:00:00,48395497954207,4,522.0472976225994,0.19
4476,4477,2019-08-08 00:00:00,78282227178677,4,272.84908122825453,0.19
4477,4478,2019-09-05 00:00:00,68199595286565,3,693.4121048477401,0.07
4478,4479,2019-08-18 00:00:00,74601806787678,2,707.8717798327995,0.07
4479,4480,2019-08-15 00:00:00,84360486085208,1,138.26746471589576,0.19
4480,4481,2019-10-23 00:00:00,29739454337412,3,635.8228984602682,0.07
4481,4482,2019-11-03 00:00:00,59031733116584,1,449.9135531638722,0.07
4482,4483,2019-08-15 00:00:00,38225429517569,1,374.93456459365245,0.07
4483,4484,2019-08-31 00:00:00,78900967130702,2,441.3044239664555,0.07
4484,4485,2019-08-27 00:00:00,90657121955047,3,706.8308621279119,0.07
4485,4486,2019-10-16 00:00:00,70357914738659,3,307.55855090885007,0.19
4486,4487,2019-09-24 00:00:00,4058704125570,1,216.6266002598474,0.07
4487,4488,2019-10-14 00:00:00,46226001997689,1,608.3935297029107,0.19
4488,4489,2019-10-26 00:00:00,56506946116975,3,111.53106461785701,0.07
4489,4490,2019-09-23 00:00:00,73760874454541,4,545.9050168184141,0.19
4490,4491,2019-08-10 00:00:00,83705422749370,1,669.8986062942265,0.19
4491,4492,2019-09-12 00:00:00,55005081423490,3,553.0052975924455,0.19
4492,4493,2019-10-27 00:00:00,53987998972675,2,298.8292256513937,0.07
4493,4494,2019-09-12 00:00:00,1207912936237,3,693.0964792366293,0.19
4494,4495,2019-10-31 00:00:00,38372792118455,4,246.9436730188687,0.07
4495,4496,2019-09-30 00:00:00,88085190891111,1,599.6375758705349,0.07
4496,4497,2019-09-08 00:00:00,87733923769295,3,94.86764844475962,0.07
4497,4498,2019-08-20 00:00:00,84718907578699,2,551.7394104571363,0.07
4498,4499,2019-08-09 00:00:00,60316782609431,3,113.1620771674212,0.19
4499,4500,2019-09-11 00:00:00,41393346662734,3,718.850069554093,0.07
4500,4501,2019-08-06 00:00:00,95511022092382,3,458.02838168185895,0.19
4501,4502,2019-10-25 00:00:00,11507595537152,4,885.5690076416831,0.07
4502,4503,2019-10-25 00:00:00,68626337802019,3,392.0881224989309,0.19
4503,4504,2019-10-15 00:00:00,36042101748950,2,70.54496376602157,0.07
4504,4505,2019-10-13 00:00:00,90096503387467,3,29.747014449321362,0.07
4505,4506,2019-09-12 00:00:00,28974835899077,3,555.0599302044903,0.19
4506,4507,2019-10-15 00:00:00,20531937040615,2,373.39661819149524,0.07
4507,4508,2019-08-24 00:00:00,44000434837335,1,460.83371206939995,0.19
4508,4509,2019-10-19 00:00:00,54288126004719,1,183.6160224308157,0.19
4509,4510,2019-09-18 00:00:00,696471322797,3,618.3257568717629,0.19
4510,4511,2019-11-01 00:00:00,27460293530857,2,496.3987244605644,0.07
4511,4512,2019-10-25 00:00:00,77507223064290,3,449.6238483099936,0.19
4512,4513,2019-10-20 00:00:00,37324924328563,4,346.7213048817544,0.19
4513,4514,2019-08-25 00:00:00,96969919086183,3,16.54123875515922,0.07
4514,4515,2019-08-25 00:00:00,75410374507673,4,891.9295291821795,0.19
4515,4516,2019-10-31 00:00:00,70110228329117,3,100.86821421567697,0.07
4516,4517,2019-10-17 00:00:00,49649841743205,1,714.3146754096381,0.07
4517,4518,2019-10-06 00:00:00,25999231256297,1,889.1611220789284,0.07
4518,4519,2019-10-05 00:00:00,81411094580496,1,860.2728013219947,0.07
4519,4520,2019-10-05 00:00:00,93606108169522,4,887.8122665916846,0.19
4520,4521,2019-10-21 00:00:00,18583691523118,3,181.86671642980846,0.19
4521,4522,2019-09-25 00:00:00,30653872517995,1,574.233250114761,0.19
4522,4523,2019-08-30 00:00:00,32298532941721,2,224.60609986345528,0.19
4523,4524,2019-08-13 00:00:00,27725421366819,4,657.5027901189576,0.07
4524,4525,2019-09-20 00:00:00,61943825881501,3,752.3897172672997,0.19
4525,4526,2019-08-23 00:00:00,77442698722562,1,819.9003754709665,0.19
4526,4527,2019-10-11 00:00:00,71172789840614,1,800.1156117681975,0.19
4527,4528,2019-08-13 00:00:00,62804880575412,1,63.24572523071343,0.07
4528,4529,2019-09-03 00:00:00,81876444732868,1,361.1495431011667,0.07
4529,4530,2019-10-10 00:00:00,89206157026972,2,645.1715762080705,0.07
4530,4531,2019-10-05 00:00:00,8230619294209,1,175.4795861179924,0.19
4531,4532,2019-10-20 00:00:00,84409853715079,4,512.8870305435231,0.07
4532,4533,2019-09-10 00:00:00,51220258011202,4,576.3721221526374,0.19
4533,4534,2019-10-05 00:00:00,87202651546898,2,160.03625767207197,0.19
4534,4535,2019-10-25 00:00:00,84677345709549,4,540.4460222359537,0.07
4535,4536,2019-10-23 00:00:00,52433945098672,1,852.505773031966,0.07
4536,4537,2019-10-14 00:00:00,57386240555963,2,801.5452355937281,0.07
4537,4538,2019-08-22 00:00:00,55643517946538,2,485.6565353541193,0.19
4538,4539,2019-10-30 00:00:00,15524985030979,3,743.5499668877853,0.07
4539,4540,2019-09-10 00:00:00,66230396650938,2,337.01126524018395,0.07
4540,4541,2019-10-26 00:00:00,37634138685633,1,598.9725361319113,0.07
4541,4542,2019-09-26 00:00:00,70110228329117,1,825.5661146446632,0.07
4542,4543,2019-09-23 00:00:00,134163143987,4,333.7060821185106,0.07
4543,4544,2019-08-11 00:00:00,2642584868467,3,568.1267530391033,0.07
4544,4545,2019-08-25 00:00:00,62771564603373,1,735.7732389958461,0.07
4545,4546,2019-11-04 00:00:00,72033757081744,3,702.7334603814608,0.19
4546,4547,2019-08-29 00:00:00,61522661005283,4,441.04439064437327,0.07
4547,4548,2019-10-27 00:00:00,16130082418299,2,369.50775467164806,0.19
4548,4549,2019-11-02 00:00:00,52557633605656,3,261.0183911650517,0.07
4549,4550,2019-10-29 00:00:00,27099203744251,3,503.5327063666964,0.07
4550,4551,2019-09-12 00:00:00,54813579651416,2,65.37494876040452,0.07
4551,4552,2019-10-02 00:00:00,47257277469658,2,819.5926984752439,0.19
4552,4553,2019-10-16 00:00:00,44456152819005,3,458.28748863582865,0.19
4553,4554,2019-09-26 00:00:00,48810702794913,2,753.901665011961,0.19
4554,4555,2019-11-04 00:00:00,86786214621147,3,188.88290099923222,0.07
4555,4556,2019-09-19 00:00:00,13288310009225,4,10.232849265219656,0.19
4556,4557,2019-09-23 00:00:00,78597714772079,2,407.3862450230412,0.07
4557,4558,2019-10-02 00:00:00,58269314126259,1,688.6614316972658,0.19
4558,4559,2019-09-06 00:00:00,56440356877740,3,458.9166008888966,0.19
4559,4560,2019-08-08 00:00:00,38217986408064,4,768.9080373467006,0.19
4560,4561,2019-09-02 00:00:00,59547353396355,1,897.00872815268,0.07
4561,4562,2019-09-03 00:00:00,76261831981753,1,550.65170020682,0.19
4562,4563,2019-10-29 00:00:00,13731670818192,2,627.1310291242112,0.19
4563,4564,2019-10-14 00:00:00,40009296398164,3,214.474479794332,0.07
4564,4565,2019-08-23 00:00:00,1427510970926,2,869.6092896607141,0.19
4565,4566,2019-09-30 00:00:00,53063376230651,2,155.32111145544476,0.07
4566,4567,2019-08-17 00:00:00,77875116128115,2,790.8972203431833,0.07
4567,4568,2019-09-26 00:00:00,38997225357496,2,347.0694639595819,0.19
4568,4569,2019-10-21 00:00:00,17005282066407,4,261.45917694684584,0.19
4569,4570,2019-10-25 00:00:00,45921515433265,1,789.2903380283664,0.07
4570,4571,2019-08-29 00:00:00,31778977099388,2,96.86572137924455,0.19
4571,4572,2019-08-16 00:00:00,62197144697414,3,478.44419572844595,0.07
4572,4573,2019-10-10 00:00:00,73760874454541,1,377.66828692781024,0.07
4573,4574,2019-08-23 00:00:00,57795850945322,1,554.4068564150703,0.07
4574,4575,2019-08-24 00:00:00,96481967263931,2,468.43173391088374,0.07
4575,4576,2019-10-13 00:00:00,19217984604774,1,25.268893075193144,0.19
4576,4577,2019-11-04 00:00:00,96126934761451,1,427.55335515510785,0.19
4577,4578,2019-08-09 00:00:00,46656546130359,2,338.1654721427645,0.19
4578,4579,2019-09-22 00:00:00,87496639379724,4,254.92608236887602,0.19
4579,4580,2019-08-26 00:00:00,34463484591740,4,667.6728241289228,0.07
4580,4581,2019-10-20 00:00:00,37337843649793,1,39.47238437125449,0.19
4581,4582,2019-09-26 00:00:00,8309689949158,4,403.7167054638059,0.07
4582,4583,2019-08-22 00:00:00,34620029919799,3,482.93708189403196,0.19
4583,4584,2019-10-06 00:00:00,45844547406791,1,138.05163656067236,0.19
4584,4585,2019-08-27 00:00:00,94395268877906,2,62.00823547243842,0.19
4585,4586,2019-10-29 00:00:00,91244833170505,2,0.3351779615684431,0.07
4586,4587,2019-10-05 00:00:00,12624212381408,2,5.015969393153621,0.07
4587,4588,2019-09-01 00:00:00,48741842548454,4,829.1695977988368,0.19
4588,4589,2019-09-11 00:00:00,73137363001681,1,214.2496254489017,0.07
4589,4590,2019-09-06 00:00:00,19862450997229,2,143.4515864936364,0.07
4590,4591,2019-11-02 00:00:00,67930864710216,1,290.82938636985335,0.07
4591,4592,2019-09-16 00:00:00,76778654454478,4,539.1281216480872,0.19
4592,4593,2019-09-09 00:00:00,7600146946970,4,710.0954192625633,0.19
4593,4594,2019-08-07 00:00:00,51335628647867,2,858.3738888840322,0.07
4594,4595,2019-08-15 00:00:00,46284374362764,3,893.5672691908535,0.19
4595,4596,2019-11-03 00:00:00,79540047544052,1,529.5240425454364,0.07
4596,4597,2019-09-08 00:00:00,70936941756454,2,759.2600405245527,0.07
4597,4598,2019-10-09 00:00:00,33557759507202,4,400.27906802220184,0.07
4598,4599,2019-10-14 00:00:00,69709958390853,2,387.7882731964673,0.19
4599,4600,2019-08-24 00:00:00,95197492184610,4,704.4346925447782,0.19
4600,4601,2019-08-28 00:00:00,70965060008894,4,438.1764121404544,0.19
4601,4602,2019-10-27 00:00:00,66296207884565,3,155.56864196138326,0.19
4602,4603,2019-09-13 00:00:00,53945537770898,3,475.8711263801099,0.07
4603,4604,2019-08-20 00:00:00,19862450997229,3,320.23203381112984,0.19
4604,4605,2019-08-22 00:00:00,61789834113293,1,318.74423905371265,0.19
4605,4606,2019-11-02 00:00:00,87607212722985,2,488.3356247356549,0.19
4606,4607,2019-08-16 00:00:00,38006153744106,4,357.0742683385915,0.07
4607,4608,2019-10-01 00:00:00,35679201617054,2,737.5679437275498,0.07
4608,4609,2019-08-28 00:00:00,742966659665,4,702.0054866515716,0.19
4609,4610,2019-10-08 00:00:00,74810603124062,2,506.70842399145533,0.07
4610,4611,2019-09-07 00:00:00,93507204971755,1,222.74037439227416,0.19
4611,4612,2019-10-13 00:00:00,72033757081744,1,538.3866733713205,0.07
4612,4613,2019-10-15 00:00:00,65552757786950,4,766.6696222671012,0.19
4613,4614,2019-10-19 00:00:00,84503339209865,1,599.2637964124705,0.07
4614,4615,2019-09-08 00:00:00,94704918991023,1,171.64360384859282,0.19
4615,4616,2019-09-13 00:00:00,48673645726648,1,735.0846980187264,0.07
4616,4617,2019-10-06 00:00:00,85329349401224,3,702.5741251468819,0.07
4617,4618,2019-09-27 00:00:00,94923739193007,2,161.52776442828187,0.07
4618,4619,2019-10-26 00:00:00,64779297816833,1,631.9592852932242,0.07
4619,4620,2019-09-01 00:00:00,42037646763416,3,858.9637948517113,0.07
4620,4621,2019-09-09 00:00:00,9927940012355,4,233.1114600218358,0.07
4621,4622,2019-10-31 00:00:00,42648716342127,2,884.80696839834,0.07
4622,4623,2019-08-13 00:00:00,57304043501325,1,411.8188791365498,0.07
4623,4624,2019-09-22 00:00:00,47332552689830,1,436.02494659344256,0.07
4624,4625,2019-09-29 00:00:00,4484028772044,2,879.2024885757535,0.07
4625,4626,2019-09-04 00:00:00,81916455249121,3,65.0959254924098,0.19
4626,4627,2019-10-25 00:00:00,64620662275741,2,190.50760818585064,0.07
4627,4628,2019-09-06 00:00:00,17318803986250,4,269.4409959569417,0.07
4628,4629,2019-08-29 00:00:00,77802420173966,2,760.4764053557151,0.19
4629,4630,2019-09-29 00:00:00,1704787408660,3,558.7147688437838,0.07
4630,4631,2019-10-16 00:00:00,41650372250944,1,746.0047663701299,0.07
4631,4632,2019-09-13 00:00:00,85349815526840,2,829.2151094351572,0.07
4632,4633,2019-10-22 00:00:00,53380026029283,1,37.53406616143052,0.07
4633,4634,2019-09-09 00:00:00,92750860530314,2,223.36967818883272,0.19
4634,4635,2019-10-03 00:00:00,17005282066407,1,206.37047138225162,0.07
4635,4636,2019-08-09 00:00:00,54686232484756,2,208.18267721957622,0.19
4636,4637,2019-08-21 00:00:00,58232571788520,1,581.246399833132,0.19
4637,4638,2019-09-24 00:00:00,39262350198207,3,663.3633446377158,0.07
4638,4639,2019-09-19 00:00:00,46280129000497,2,534.2865405301593,0.19
4639,4640,2019-08-19 00:00:00,4464695762957,1,772.4348610046804,0.19
4640,4641,2019-09-06 00:00:00,63494565690238,1,648.8814164753826,0.07
4641,4642,2019-09-25 00:00:00,52485219170842,3,215.18508314486436,0.07
4642,4643,2019-09-15 00:00:00,72140294052853,3,638.3870133205108,0.07
